client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679360.mp3	1fe37310aff25aa210b5849f2db499c3ffae0c19954f90178c82f082315ef9e0	Còn Phương may mắn chỉ bị gãy vài cái xương		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679361.mp3	5f67f1c2ec2b81c8d9c61f43259a3eb463fa47d917e03b73cdd6c57462106ee0	Em rùng mình rồi Ngã vật ra giường		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679362.mp3	63d56cdf262c7ba56a50fb4566c16062130686ae2458235ab2b33f205da69d38	Hà ni phấn khởi		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679363.mp3	2896354bd516e99ec37af633e60df59706bf0fe8da01d9956629fa46cbeda537	Thời đại nào rồi mà còn mê tín		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679364.mp3	12c48fe653daa70dffb848c26de6935b37f4c3f8dda027d3de94ab22e795a152	Có công việc gì kiếm tiền cho tôi làm với		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679365.mp3	33c35dfcd9bdc58c12e9229380604b1c2614b63a6a17e39958e7d4e7a37420a1	với lại năng lực của tôi có hạn		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679367.mp3	0d7dcbba51f30c6da619bf29e54001edacc7c4cff47b9b8eb8bbb68b8bd24fb5	Ngồi dưới gốc cây một cách mệt nhọc		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679368.mp3	2e55678b1209783c5ad0d0efce0580d9fe553cccde5c9deb7aba6fa27c480d68	Dựng thêm những hàng rào		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679372.mp3	15f76d5835ffa22884221357a4c59d12f2144f52399b13a9b8c877ffae1534d8	Gắn bó nhau vì một lối đi chung		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679377.mp3	568fb4f375236a57caf76e6e4ea311e4aa60b928a796d314fbbce6ca2c3f790a	em liền nói		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679378.mp3	04f2de2531e5a4575830aa71273b850b3a0eb1184f8993334fd600e1b89fc6b5	Some trai cố nói thêm		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679379.mp3	bdaf92ef3e35f045f8f9eae8a37ae70c84e2bc6f411023b5c3440a721514e951	Già làng rồi chăm chiêu rồi giục bố nó		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679380.mp3	e7c5662f077c25e4db38d881cbedaf583ea5a94e4b5fce3eb7d430883a289f95	giờ lo cho bản thân của mình		1	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679595.mp3	b6827f50cc5688341c91a94c6e6a2b009814644e83fe5a4e1583621ef3c3daae	con bé yếu lắm		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679596.mp3	f03b99d23e95c7e4f26d8de1036e73cd46693c07b07a22d87fda7f96476f58e2	Chính mỉm cười rồi đáp lại		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679597.mp3	1502cf759907d40f5cecfb9b92c0cbc47be3b6529364d2d3d382e61a64e28ee4	Nó là cây rớp đó		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679598.mp3	0ca6737ce0db6ab211d3ca8f2e2969293dd157331a491d54ece08f50288f4a8f	Ngủ không sao nhưng mà lúc tỉnh lại		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679599.mp3	ef88d958ab274950a35537a0dfcd456bc53dadae11a16a80bc7d0f58758c0d82	Anh đang quay trở lại làm việc trinh cũng biết mà		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679601.mp3	a83a6ed0242ed57819302fa2e3a28c211835f3824e2bd2664bd55ecc8cd5f9fa	Bố mẹ nó nghĩ rằng nó nằm mơ rồi tưởng tượng		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679602.mp3	268fd166249e7db6e5e2ca6e3ce1acc36f28ec1526882c968076c45ed4a8edc2	Rằng là trước đây Nhi đã từng phá thai		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679603.mp3	1b4feb7531c5d85ac3ddf04d5f2fbff6ef93ec1871667d9686ad6a451a804815	Em lấy hết can đảm hỏi lại		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679604.mp3	258688985ef22eb5c46bf1d55a600262445ad0e6227c35f8975f836b00684625	Phải rồi cô ấy ở ngoài kia		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679605.mp3	28f21082588826990ae40df55f73b65ab6171be74ea0fd555709e23e27e525a3	sát thủ		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679607.mp3	11b4ac1e9e16cf4763c9feea78c10443f2bf648a34e115a60cf02ce16464ec14	Để bọn họ lừa đảo trục lợi mà thôi		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679608.mp3	133fab2d36d2c880676ae014293371d5cf61ece1bf4844b12f04e0ee77923053	cố mà đỗ vào trường quốc lập cho mẹ		0	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679609.mp3	32b2965f1292e82ba3e3cc3a2218ee938a8a66fd2bc573ed443bf476982b9ff8	Chinh không trả lời		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679610.mp3	1c3eafec761481d935c43961344e91d404169f53393ec0c6d71c14ac7ac3deec	Cánh cửa được đóng kín lại		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679612.mp3	196cfad8b3f2bc88105fd5ccebb5c212bfa583e744260350bfba893812afe404	Từ sông hồ biên giới biển xa khơi		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679613.mp3	17e814f21fa669cbd247c24d8cf04189d90649e569fb2ffd510beb53737d4951	Có đêm trong mơ		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679619.mp3	27bf99a55dfb29a62d828d58d393387520622e8738d2ffa2099833c931a69ac3	Sưởi ấm lòng con		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679621.mp3	11b8d28e9463cba5691cd39d32577a814c88095592ff80f6ca1b13543e6511b3	Văn hay chữ tốt		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679622.mp3	5c258df77eb8f6a1f9dc4d656603b1b67beafb69a27e95cd9bfc4b5a5a1c907d	Thôn e ri a ở đâu		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679623.mp3	2e96b903d2864a887f054a37db16564438b8316a6b3e57d6be8ba8e24785b684	Ầy		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24679624.mp3	ceae1ab68b50ee886889e0e68f0cc6a3210a27809242552049893fed92d9aff0	Không nên không thể trễ hơn được nữa rồi		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688098.mp3	1e4803a2638d6defcb14fdce71cf29039e25ad0f34cd3fddfa768d5e9e6bf8c6	Hay là phóng con Thảo là không còn ở đây nữa		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688099.mp3	ba9cb27bd9935c061b54b67befed0b0f0ba9fd73fc8e4ee559d66de9940cca8f	Chưa khỏi vòng đã cong đuôi: như trên		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688101.mp3	3a5c292cce3edfbf783bb251367128e98c00761a63390321e05b29f6debc93d5	sẽ tốt cho mình		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688120.mp3	da5dd99cc22a8993c91935ad706dc52d4059a387dec0489d141683eb19c065b0	Chưa hề khắc ghi		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688142.mp3	c8e328da8d49226bce1b07d6bc75a406b08ea4c5c66860a9e8281d6e249d966f	Tuy nhiên mọi chuyện mấy ngày gần đây		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688143.mp3	ccdf68ee056c8005b06aa10e3de2fb9aa36affbcd391d3ee313c8872a95cdd77	tuyệt nhiên em không thể nào gào thét		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688144.mp3	12248bbcfbc14d1976018a18f4340110d162dbbba5533ccf60717bba3c516521	Thấy ai cũng ví cánh hoa xưa		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688146.mp3	2ba38a16e579a9d529ddea17df1c3e477de497e07d164d84990a2f8c0a773016	Các bình chọn của Tuần báo Time		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688148.mp3	ea30c734c6c32f73ef46c9aec039a5afae4f32c1e25aa141d63ab309f4dfbd3e	còn lại chờ tôi		0	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688157.mp3	5522cdad0733d16f51ecf6e37873c688ac3fea15819d638a6cd557483e7f2c69	Bỗng tạnh mưa rào		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688158.mp3	370138741b4ca7d23b03b33e5587bb2efc1e405d7b88109a016a42e7ba71eb7b	và nhất quyết không thưa		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688160.mp3	44f6cd5221510563d9d784201497ac334977fb72fcfa84434ff9be6fa13e19ac	Một vầng trăng chưa tròn!		0	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688161.mp3	2438d7ed6fb2ee50cd7fd1af3b0a2e010fdd7832612f6eb64dfce642bf5dcc22	Chồng chồng của mẹ		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688168.mp3	2f507e12f12028d1d20d78a0cc7150d4905ad54b1578226b766f7e8390de179d	Mái trường Thành Công		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688170.mp3	0985f8815c7788e6593db27cb46bd6fa173ad95ab604cbea0e688088a80af783	nếu mà qua bốn mươi chín ngày		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688171.mp3	1dd65c2eaf1a4f187e2791b7bfba10af1fa8aa905620a77b7e769aecee893bc0	đừng bỏ con nha mẹ		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688183.mp3	1245da40290d4a050e8b128a87b26cc9802ad9203fb58f7aa307dda6578d2373	đến cả cơ thể cũng không còn nguyên vẹn nữa		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688185.mp3	27dc65391ef8a00e8b9dfd60bf9b23d1b36d671386d93550b48fd7c368b3e57a	Ông nội con bé thì còn sống toàn nói như vậy		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688186.mp3	274bede335d4fd810a5b20837e191120d75c9f4e5fab167f5ccf0fc2496b0b69	Công việc làm ăn của Trinh ngày một thuận lợi		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688207.mp3	2509492da12ba671b2601236da7c771b5d7ec67cc644b71e294aa6daacef2014	Chứ không phải là không có chuyện gì		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688208.mp3	1e556306086556599a7deead73b41f1d8b2c3c8aca0556f162197f490bb76811	Mọi thứ im lìm đến lạnh người		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688209.mp3	256711e22b289ddc858802e12d2229a1023a610b38f78638570528e5d77e7032	Xem thêm		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688210.mp3	0f4b662c0bbb1e1c395e01999c3cd9dd7c5887cad57c17a7e63257565f033b45	Thì đột nhiên nghe thấy tiếng động lạ ở dưới nhà		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688211.mp3	1a7d7bf213694248311b0fbb53d18bc431a790d9b67ed4bfdc4161918aa2839a	A Di Đà Phật		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688223.mp3	1e7bd8c497acaeaa280f3c276667eaa14441f627e9c309f485565763a48f37e3	Thế được rồi đi sang đây tao cho mày xem		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688224.mp3	09430e87ff77924107efc4e38be2be01899bcd89fb8a9a3baca440744e7637e7	Nó chỉ còn là dấu vết không hồn		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688226.mp3	0f538d88a5099b37ec34e2ea1386628782726b512763b12e8cdcd4c4ad159981	Mấy người cứ tin thầy cúng rồi mất mạng lại trách nhau		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688227.mp3	a5fede6996805734faf337967282958c11cb144631f7bd4d0c6c494b15ab3b1c	nhưng áng chừng cũng đã khá muộn		0	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688229.mp3	020d74c95db398f3e7a85a8bc3237660d3de09803396f87af460ae736eb67abd	hơi nuối tiếc bởi hôm nay		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688232.mp3	38a5c22fe10bcc57faf7607022be657e036ecb2842808914dbb75c33a587f8e8	Vậy mà khi ra tay thì bà dạ quỳ thật nhanh		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688234.mp3	23d4a0f1188438b58b7694f261f30c2e8f4dd239f6a68fcc6efa71f4b2da68f6	Bà bói liền đáp		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688235.mp3	0adde998d421f43c0042a230559b0c3698f20209e2722485330eb44003e9c3d7	mai mày nhớ cho tao đi cùng đấy		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688236.mp3	0b7fb0d9f1ddaea997ffb1b1f9e0eef554dffca8c01c9a70d4f02f266247831b	em căng mắt ra nhìn nhưng mà không rõ là ai cả		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688242.mp3	2c89c82380a7c825df2639ee8c5272f2b9475e383323edc974e30155be9dedc9	Anh và em sẽ không gặp lại nhau được đâu		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688244.mp3	0a26ab54472c9037ec440ad863232a9baadbad6326eccd2a63190c172caf765d	Hạ liền nói tiếp		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688245.mp3	38d4e7ce4b60041d97ec326b4f87539d053d2ba5a765898706142412a4dae674	chúng ta vẫn còn trẻ		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688246.mp3	12c6bb6a8034437735e4769d78732b5a9ae44682d1e1cbd7ca54badd88427c47	Em công chuyện thì em cứ đi		1	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688252.mp3	4f6696b43b0000d0bad1eb96b88a82a1d4dbb051e70fc288ab416451f29d5ec0	Em cũng không rõ mình bắt đầu ngủ từ lúc mấy giờ		0	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688253.mp3	86f4b6c91c82ec9f85edb125c0df6cda25e4bebe91d0ee0d5f08876a23a94917	Đấy em nghe người ta nói chưa		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688254.mp3	31c566c635733e7a4fedc1be5ddf2e6f6ff2bcc658b12ff19c7cf68a73d07756	Tầm một tuần ở đây thôi		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688255.mp3	1cce91fcc0287155994e5c11ff813822741e4b2dfab5547b36e8bdd90d3f6c24	Kết thúc không phải là hết		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688256.mp3	2cb334c884b42fde9bd9ac326222909537762ffa9e862f9df55031b1bd61616b	Có một bận em ngồi xa anh quá		0	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_24688262.mp3	26d0582dad628db26fc9be4890a94eaaeb959e59e09eafd02ab37e47d50a31fc	Đứng yên ở đó		1	0	sixties	male_masculine			vi	
